"","X.PTHR42908.","X.PTHR42908..1","X.GO.0005634.","X.GO.0016607.","Gains 0 at speciation","Gains 1 at speciation","Gains 0 at duplication","Gains 1 at duplication","Loss 0 at speciation","Loss 1 at speciation","Loss 0 at duplication","Loss 1 at duplication","Genes with [0, 1] funs","Overall changes at duplication","X..1.76675153807036.","X.3.70088855077861."
"1","PTHR42908","PTHR42908","GO:0005634","GO:0016607","-18.9041153958011","0.627101461569726","-2.50697291072649","3.12854864526386","3.92332056093659","0.626915853620338","3.0734290622667","7.18473026813395","6.30819933940086","-4.09285604059287","-1.76675153807036","3.70088855077861"
"2","PTHR42908","PTHR42908","GO:0005634","GO:0046540","-20.4997939672231","0.166880480264384","-1.51078494437172","3.65289387615686","5.91510778102369","0.166623431883348","3.11733914572635","8.54827284555364","6.35224998813711","-5.83571176200525","-1.85252849770888","2.35030457666419"
"3","PTHR42908","PTHR42908","GO:0005634","GO:0005682","-100.14401686424","49.5387442894388","-30.67984897457","35.3343860455714","65.7814871565847","-34.4030049840956","4.75555361946836","-7.55390924262675","48.2711788403953","-7.51004774874816","26.9132621598851","-37.439365335643"
"4","PTHR42908","PTHR42908","GO:0016607","GO:0046540","0","0","0","0","0","0","0","0","0","0","0","0"
"5","PTHR42908","PTHR42908","GO:0016607","GO:0005682","-2.55473529902804","18.0667946237328","13.612867470475","-0.55906211193235","1.4046993902679","-18.4894852735603","-2.54694406454217","-3.88749107114802","-1.97977178582761","-16.1732686243359","6.29170732638904","6.39433280099231"
"6","PTHR42908","PTHR42908","GO:0046540","GO:0005682","-9.58563308614864","6.49929927789426","-0.12461433651045","13.388619863825","9.12830437483571","-7.18021310851414","-1.89046847149416","-3.48590605794157","-9.35764825117171","2.57172640829696","1.82968344187075","-2.14613366838184"
